sale_begin,sale_no,is_input
1838/05/17,14615,yes
1838/05/18,14617,yes
1838/05/23,14619,no
1838/05/24,14620,yes
1838/05/29,14621,no
1838/05/31,14621a,yes
1838/06/06,14622,no
1838/06/07,14623,yes
1838/06/09,14624,yes
1838/06/15,14625,yes
1838/06/15,14626,yes
1838/06/16,14627,yes
1838/06/20,14629,no
1838/06/20,14628,yes
1838/06/20,14630,no
1838/06/21,14631,yes
1838/06/22,14632,yes
1838/06/23,14633,yes
1838/06/25,14634,no
1838/06/30,14635,yes
1838/07/03,14636,yes
1838/07/05,14637,yes
1838/07/07,14638,yes
1838/07/09,14639,yes
1838/07/13,14640,no
1838/07/13,14639a,yes
1838/07/16,14641,no
1838/07/24,14642,no
1838/08/04,14643,no
1838/08/11,14644,no
1838/08/15,14644a,no
1838/08/18,14645,no
1838/08/20,14645a,no
1838/08/25,14646,no
1838/08/29,14646a,no
1838/09/01,14647,no
1838/09/08,14647a,no
1838/09/15,14648,no
1838/09/22,14648a,no
1838/10/06,14648b,no
1838/10/18,14649,no
1838/10/20,14650,no
1838/10/27,14651,no
1838/11/03,14652,no
1838/11/06,14652a,no
1838/11/10,14653,no
1838/11/14,14654,no
1838/11/16,14655,no
1838/11/17,14656,yes
1838/11/17,14656a,no
1838/11/21,14657,no
1838/11/24,14659,no
1838/11/24,14658,yes
1838/11/28,14660,no
1838/12/01,14661,yes
1838/12/01,14662,no
1838/12/08,14663,no
1838/12/10,14664,no
1838/12/11,14665,no
1838/12/13,14665a,no
1838/12/14,14666,no
1838/12/15,14667,yes
1838/12/20,14667a,yes
1838/12/22,14668,no
1838/12/27,14669,no
1838/12/29,14669a,no
1839/01/04,14670,no
1839/01/05,14671,yes
1839/01/05,14672,no
1839/01/12,14673,yes
1839/01/12,14674,no
1839/01/14,14674a,no
1839/01/16,14675,no
1839/01/19,14676,yes
1839/01/21,14677,no
1839/01/23,14678,no
1839/01/23,14679,yes
1839/01/26,14680,yes
1839/01/26,14680a,no
1839/01/29,14680b,no
1839/02/02,14681,yes
1839/02/02,14681a,no
1839/02/06,14682,yes
1839/02/08,14683,yes
1839/02/15,14684,yes
1839/02/16,14684a,no
1839/02/22,14685,yes
1839/02/23,14686,yes
1839/02/23,14686a,no
1839/03/01,14687,yes
1839/03/02,14688,yes
1839/03/02,14689,yes
1839/03/02,14689a,no
1839/03/05,14690,yes
1839/03/06,14691,no
1839/03/09,14692,yes
1839/03/09,14692a,no
1839/03/11,14693,no
1839/03/12,14694,yes
1839/03/13,14695,no
1839/03/16,14696,yes
1839/03/16,14696a,no
1839/03/18,14697,no
1839/03/19,14698,no
1839/03/19,14699,no
1839/03/21,14700,no
1839/03/22,14701,no
1839/03/23,14702,yes
1839/03/23,14702a,no
1839/03/27,14703,yes
1839/03/28,14704,no
1839/03/28,14705,yes
1839/03/30,14705a,no
1839/04/10,14705b,no
1839/04/12,14706,yes
1839/04/13,14707,yes
1839/04/16,14708,yes
1839/04/16,14707a,no
1839/04/17,14709,no
1839/04/17,14710,yes
1839/04/18,14711,no
1839/04/20,14712,yes
1839/04/20,14713,no
1839/04/23,14714,no
1839/04/23,14715,no
1839/04/26,14716,yes
1839/04/26,14717,yes
1839/04/26,14717a,no
1839/04/27,14718,yes
1839/04/30,14718a,yes
1839/05/02,14718b,yes
1839/05/04,14719,yes
1839/05/04,14719b,no
1839/05/10,14719a,yes
1839/05/11,14720,yes
1839/05/11,14721,no
1839/05/15,14722,no
1839/05/16,14723,yes
1839/05/18,14724,no
1839/05/23,14725,no
1839/05/24,14726,yes
1839/05/24,14727,yes
1839/05/25,14728,yes
1839/05/25,14728a,no
1839/05/27,14729,yes
1839/05/27,14729a,yes
1839/05/31,14730,yes
1839/05/31,14731,no
1839/06/01,14732,yes
1839/06/01,14732a,no
1839/06/04,14733,yes
1839/06/05,14734,yes
1839/06/05,14735,no
1839/06/06,14735a,no
1839/06/07,14736,yes
1839/06/08,14737,yes
1839/06/10,14737a,no
1839/06/14,14738,yes
1839/06/14,14739,yes
1839/06/15,14740,yes
1839/06/15,14741,no
1839/06/17,14741a,no
1839/06/21,14742,yes
1839/06/22,14743,yes
1839/06/22,14743a,no
1839/06/25,14744,yes
1839/06/25,14745,no
1839/06/27,14746,no
1839/06/29,14747,yes
1839/06/29,14748,no
1839/07/03,14749,no
1839/07/05,14750,yes
1839/07/06,14751,yes
1839/07/10,14752,no
1839/07/17,14753,no
1839/07/18,14754,no
1839/07/19,14755,yes
1839/07/24,14755a,no
1839/07/31,14755b,no
1839/08/06,14756,yes
1839/08/15,14756b,no
1839/08/23,14757,no
1839/08/23,14756a,no
1839/08/24,14757a,no
1839/08/31,14757b,no
1839/09/19,14758,no
1839/10/00,14758a,no
1839/10/16,14759,no
1839/10/30,14760,no
1839/11/16,14760a,no
1839/11/23,14760b,no
1839/11/25,14761,no
1839/11/29,14762,yes
1839/11/30,14762a,no
1839/12/06,14763,yes
1839/12/07,14764,yes
1839/12/14,14765,no
1839/12/28,14765a,no
1840/00/00,14765c,no
1840/00/00,14765d,no
1840/01/04,14765b,no
1840/01/09,14766,no
1840/01/11,14767,yes
1840/01/18,14768,yes
1840/01/22,14769,no
1840/01/25,14770,yes
1840/01/25,14770a,no
1840/01/27,14771,no
1840/01/30,14772,no
1840/02/01,14773,yes
1840/02/05,14774,no
1840/02/08,14775,yes
1840/02/12,14776,no
1840/02/13,14776a,no
1840/02/15,14777,yes
1840/02/19,14778,no
1840/02/22,14779,yes
1840/02/29,14780,yes
1840/03/03,14781,no
1840/03/05,14782,no
1840/03/07,14783,yes
1840/03/11,14784,no
1840/03/12,14785,yes
1840/03/14,14786,yes
1840/03/14,14787,yes
1840/03/16,14788,yes
1840/03/17,14789,no
1840/03/19,14790,no
1840/03/21,14791,yes
1840/03/25,14792,no
1840/03/26,14793,yes
1840/03/27,14794,no
1840/03/28,14795,yes
1840/03/30,14796,yes
1840/04/01,14797,no
1840/04/03,14798,yes
1840/04/04,14799,yes
1840/04/04,14800,no
1840/04/10,14801,yes
1840/04/11,14802,yes
1840/04/11,14803,no
1840/04/15,14804,yes
1840/04/18,14804a,no
1840/04/25,14804b,no
1840/04/29,14805,yes
1840/04/29,14806,no
1840/05/00,14806a,no
1840/05/02,14807,no
1840/05/08,14808,yes
1840/05/15,14809,no
1840/05/16,14810,yes
1840/05/16,14810a,no
1840/05/18,14811,no
1840/05/19,14812,no
1840/05/19,14813,no
1840/05/20,14814,no
1840/05/21,14814a,yes
1840/05/22,14815,yes
1840/05/23,14816,yes
1840/05/23,14816a,no
1840/05/25,14817,yes
1840/05/26,14818,yes
1840/05/26,14819,yes
1840/05/27,14820,no
1840/05/28,14820b,no
1840/05/29,14820a,no
1840/05/30,14821,yes
1840/05/30,14822,no
1840/06/00,14822a,no
1840/06/01,14823,no
1840/06/02,14824,no
1840/06/03,14825,no
1840/06/03,14825a,no
1840/06/06,14826,yes
1840/06/06,14827,yes
1840/06/06,14827a,no
1840/06/09,14828,yes
1840/06/10,14829,no
1840/06/11,14830,no
1840/06/13,14831,no
1840/06/13,14831a,no
1840/06/16,14832,no
1840/06/17,14832a,yes
1840/06/18,14832b,yes
1840/06/20,14833,yes
1840/06/20,14834,no
1840/06/22,14835,no
1840/06/22,14836,no
1840/06/24,14836a,no
1840/06/25,14837,no
1840/06/27,14838,yes
1840/06/27,14839,no
1840/07/00,14840,yes
1840/07/01,14841,no
1840/07/03,14842,no
1840/07/04,14843,yes
1840/07/04,14844,no
1840/07/08,14845,no
1840/07/10,14846,yes
1840/07/10,14845a,no
1840/07/11,14847,yes
1840/07/11,14846a,no
1840/07/16,14848,no
1840/07/17,14848a,yes
1840/07/18,14849,no
1840/07/24,14850,no
1840/07/25,14851,yes
1840/07/25,14851b,no
1840/07/27,14851a,no
1840/08/01,14852,no
1840/08/05,14853,yes
1840/08/07,14854,no
1840/08/13,14854a,yes
1840/08/19,14855,no
1840/08/20,14856,yes
1840/08/26,14857,yes
1840/09/05,14858,no
1840/09/07,14859,no
1840/09/10,14860,no
1840/09/12,14860a,no
1840/09/26,14861,no
1840/10/03,14862,no
1840/10/10,14863,no
1840/10/14,14864,no
1840/10/17,14864a,no
1840/10/20,14865,no
1840/10/23,14865a,no
1840/10/24,14866,no
1840/11/02,14866a,no
1840/11/03,14867,no
1840/11/03,14867b,no
1840/11/07,14867a,no
1840/11/11,14868,no
1840/11/14,14869,yes
1840/11/14,14870,no
1840/11/21,14871,yes
1840/11/21,14871a,no
1840/11/26,14872,no
1840/11/28,14873,no
1840/11/28,14874,no
1840/11/30,14873a,yes
1840/12/04,14875,no
1840/12/05,14877,no
1840/12/05,14876,yes
1840/12/09,14878,yes
1840/12/10,14879,yes
1840/12/12,14880,no
1840/12/17,14881,no
1840/12/18,14882,no
1840/12/19,14883,yes
1840/12/19,14883a,no
1840/12/22,14884,no
1840/12/26,14885,no
1841/01/04,15000,no
1841/01/09,15001,no
1841/01/16,15002,no
1841/01/23,15003,no
1841/01/27,15004,no
1841/01/30,15006,no
1841/01/30,15005,no
1841/02/03,15007,no
1841/02/06,15008,no
1841/02/10,15009,no
1841/02/10,15010,no
1841/02/20,15011,no
1841/02/22,15011a,no
1841/02/23,15012,no
1841/02/26,15013,no
1841/03/06,15014,no
1841/03/10,15015,no
1841/03/10,15016,no
1841/03/13,15017,no
1841/03/16,15018,no
1841/03/17,15019,no
1841/03/20,15020,no
1841/03/22,15020a,no
1841/03/24,15021,no
1841/03/24,15022,no
1841/03/24,15023,no
1841/03/27,15024,no
1841/04/03,15025,yes
1841/04/07,15026,no
1841/04/16,15027,no
1841/04/17,15028,no
1841/04/21,15029,no
1841/04/24,15030,no
1841/04/28,15031,no
1841/05/05,15032,no
1841/05/07,15033,no
1841/05/08,15034,no
1841/05/08,15035,no
1841/05/11,15036,no
1841/05/12,15037,no
1841/05/14,15037a,no
1841/05/15,15038,yes
1841/05/20,15039,no
1841/05/21,15040,no
1841/05/22,15041,no
1841/05/25,15042,no
1841/05/28,15043,no
1841/05/28,15044,no
1841/05/29,15045,no
1841/05/31,15046,no
1841/06/01,15047,no
1841/06/03,15048,no
1841/06/04,15049,no
1841/06/05,15050,no
1841/06/05,15051,yes
1841/06/12,15052,no
1841/06/15,15053,no
1841/06/16,15054,no
1841/06/18,15055,no
1841/06/19,15056,no
1841/06/22,15057,no
1841/06/23,15058,no
1841/06/23,15059,no
1841/06/24,15060,no
1841/06/26,15061,no
1841/06/26,15062,no
1841/06/29,15063,no
1841/07/08,15064,no
1841/07/16,15065,no
1841/08/07,15066,no
1841/08/09,15067,no
1841/08/17,15068,no
1841/08/20,15069,no
1841/08/21,15070,no
1841/08/25,15071,no
1841/09/01,15072,no
1841/09/02,15073,no
1841/09/03,15074,no
1841/09/07,15075,no
1841/09/11,15076,no
1841/09/18,15077,no
1841/10/14,15078,no
1841/10/20,15078a,no
1841/10/27,15079,no
1841/11/06,15080,no
1841/11/17,15081,no
1841/11/20,15082,no
1841/11/24,15083,no
1841/11/24,15084,no
1841/11/27,15085,no
1841/11/30,15085a,no
1841/12/01,15086,no
1841/12/04,15087,no
1841/12/08,15088,no
1841/12/11,15089,no
1841/12/18,15090,no
1841/12/20,15091,no
1842/01/15,15092,no
1842/01/20,15093,no
1842/01/22,15094,no
1842/01/29,15095,no
1842/01/31,15095a,no
1842/02/05,15096,no
1842/02/07,15097,no
1842/02/09,15098,no
1842/02/12,15099,no
1842/02/12,15100,no
1842/02/15,15101,no
1842/02/19,15102,no
1842/02/23,15103,no
1842/02/26,15104,no
1842/03/01,15105,no
1842/03/02,15106,no
1842/03/05,15107,no
1842/03/09,15108,no
1842/03/09,15109,no
1842/03/11,15110,no
1842/03/12,15111,no
1842/03/19,15112,no
1842/03/23,15113,no
1842/04/01,15114,no
1842/04/02,15115,no
1842/04/05,15116,no
1842/04/08,15117,no
1842/04/09,15118,no
1842/04/09,15119,no
1842/04/12,15120,no
1842/04/12,15120a,no
1842/04/13,15121,no
1842/04/15,15122,no
1842/04/19,15123,no
1842/04/20,15124,no
1842/04/21,15125,no
1842/04/21,15126,no
1842/04/21,15127,no
1842/04/22,15128,no
1842/04/23,15129,no
1842/04/23,15130,no
1842/04/25,15131,no
1842/04/25,15132,no
1842/05/02,15133,no
1842/05/04,15134,no
1842/05/05,15135,no
1842/05/06,15136,no
1842/05/06,15137,no
1842/05/07,15138,no
1842/05/11,15139,no
1842/05/12,15140,no
1842/05/13,15141,no
1842/05/14,15142,no
1842/05/18,15143,no
1842/05/18,15144,no
1842/05/20,15145,no
1842/05/21,15146,no
1842/05/24,15147,no
1842/05/25,15148,no
1842/05/28,15149,no
1842/05/31,15150,no
1842/06/02,15151,no
1842/06/02,15152,no
1842/06/03,15153,no
1842/06/06,15154,no
1842/06/08,15155,no
1842/06/10,15156,no
1842/06/11,15157,no
1842/06/13,15158,no
1842/06/16,15159,no
1842/06/17,15160,no
1842/06/17,15161,no
1842/06/18,15162,no
1842/06/20,15163,no
1842/06/23,15164,no
1842/06/28,15165,no
1842/06/29,15166,no
1842/06/29,15167,no
1842/07/02,15168,no
1842/07/04,15168A,no
1842/07/06,15169,no
1842/07/07,15170,no
1842/07/09,15171,no
1842/07/16,15172,no
1842/07/18,15173,no
1842/07/19,15174,no
1842/07/23,15175,no
1842/08/01,15176,yes
1842/08/22,15177,yes
1842/08/22,15178,no
1842/09/10,15179,no
1842/09/15,15180,no
1842/09/17,15181,no
1842/10/01,15182,no
1842/10/08,15183,no
1842/10/20,15184,no
1842/10/22,15185,no
1842/10/24,15186,no
1842/11/10,15187,no
1842/11/15,15188,no
1842/11/16,15189,no
1842/11/18,15190,no
1842/11/22,15191,no
1842/11/23,15192,no
1842/11/23,15193,no
1842/11/24,15194,no
1842/11/26,15195,no
1842/11/30,15196,no
1842/12/03,15197,no
1842/12/03,15198,no
1842/12/05,15199,no
1842/12/10,15200,no
1842/12/10,15201,no
1842/12/12,15201a,no
1842/12/14,15202,no
1842/12/17,15203,no
1842/12/17,15204,no
1842/12/31,15205,no
1843/01/11,15206,no
1843/01/17,15207,no
1843/01/17,15208,no
1843/01/21,15208a,no
1843/01/25,15209,no
1843/01/28,15210,no
1843/02/01,15211,no
1843/02/09,15212,no
1843/02/11,15213,no
1843/02/11,15214,no
1843/02/14,15215,no
1843/02/18,15216,no
1843/02/18,15217,no
1843/02/21,15218,no
1843/02/21,15219,no
1843/02/22,15220,no
1843/02/25,15221,no
1843/02/28,15222,no
1843/03/01,15223,no
1843/03/01,15224,no
1843/03/04,15225,no
1843/03/08,15226,no
1843/03/11,15227,no
1843/03/14,15228,no
1843/03/17,15229,no
1843/03/18,15230,no
1843/03/21,15231,no
1843/03/22,15232,no
1843/03/22,15233,no
1843/03/22,15234,no
1843/03/22,15232a,no
1843/03/25,15235,no
1843/03/28,15236,no
1843/03/30,15237,no
1843/03/31,15238,no
1843/04/01,15239,no
1843/04/01,15240,no
1843/04/01,15241,no
1843/04/03,15242,no
1843/04/05,15243,no
1843/04/06,15244,no
1843/04/07,15245,no
1843/04/11,15247,no
1843/04/11,15248,no
1843/04/12,15249,no
1843/04/12,15250,no
1843/04/22,15251,no
1843/04/24,15251a,no
1843/04/25,15252,no
1843/04/26,15253,no
1843/04/26,15254,no
1843/04/27,15255,no
1843/04/28,15257,no
1843/04/28,15256,no
1843/04/29,15258,no
1843/05/02,15259,no
1843/05/03,15260,no
1843/05/03,15261,no
1843/05/05,15262,no
1843/05/06,15263,no
1843/05/09,15264,no
1843/05/11,15265,no
1843/05/11,15264a,no
1843/05/12,15266,no
1843/05/13,15267,no
1843/05/15,15268,no
1843/05/17,15269,no
1843/05/17,15270,no
1843/05/19,15271,no
1843/05/19,15272,no
1843/05/19,15273,no
1843/05/20,15274,no
1843/05/22,15275,no
1843/05/23,15276,yes
1843/05/25,15277,no
1843/05/26,15278,no
1843/05/26,15279,no
1843/05/27,15280,yes
1843/06/01,15281,no
1843/06/06,15282,no
1843/06/07,15283,no
1843/06/08,15284,no
1843/06/09,15285,no
1843/06/10,15286,no
1843/06/10,15287,no
1843/06/15,15288,no
1843/06/21,15289,no
1843/06/22,15290,no
1843/06/24,15291,no
1843/06/26,15292,no
1843/06/28,15293,no
1843/07/03,15294,no
1843/07/10,15295,no
1843/07/12,15296,no
1843/07/14,15297,no
1843/07/15,15298,no
1843/07/17,15299,no
1843/07/19,15300,no
1843/07/21,15301,no
1843/07/22,15302,no
1843/07/29,15303,no
1843/08/03,15304,no
1843/08/17,15305,no
1843/09/12,15306,no
1843/09/28,15307,no
1843/10/16,15309,no
1843/11/01,15310,no
1843/11/04,15308,no
1843/11/04,15311,no
1843/11/11,15312,no
1843/11/15,15313,no
1843/11/22,15314,no
1843/11/22,15315,no
1843/11/27,15316,no
1843/11/27,15317,no
1843/11/29,15318,no
1843/12/02,15319,no
1843/12/09,15320,no
1844/00/00,15320a,no
1844/01/04,15320b,no
1844/01/13,15321,no
1844/01/20,15322,no
1844/01/27,15323,no
1844/01/27,15324,no
1844/01/31,15325,no
1844/02/03,15326,no
1844/02/07,15327,no
1844/02/10,15328,no
1844/02/10,15329,no
1844/02/14,15330,no
1844/02/17,15331,no
1844/02/19,15332,no
1844/02/21,15333,no
1844/02/24,15334,no
1844/02/28,15335,yes
1844/03/02,15336,no
1844/03/09,15337,no
1844/03/13,15338,no
1844/03/16,15339,no
1844/03/23,15340,no
1844/03/27,15341,no
1844/03/30,15343,no
1844/03/30,15342,no
1844/04/13,15344,no
1844/04/17,15345,no
1844/04/20,15347,no
1844/04/20,15346,no
1844/04/22,15348,no
1844/04/24,15349,no
1844/04/25,15350,no
1844/04/27,15351,no
1844/04/27,15352,no
1844/04/29,15352a,no
1844/04/30,15353,no
1844/05/03,15354,no
1844/05/04,15355,no
1844/05/07,15356,no
1844/05/08,15357,no
1844/05/08,15358,no
1844/05/10,15359,no
1844/05/15,15360,no
1844/05/17,15361,no
1844/05/23,15362,no
1844/05/25,15363,no
1844/05/27,15364,no
1844/05/28,15365,no
1844/05/31,15366,no
1844/06/01,15367,no
1844/06/01,15368,no
1844/06/05,15369,no
1844/06/08,15370,no
1844/06/08,15371,no
1844/06/10,15372,no
1844/06/10,15373,no
1844/06/11,15373a,no
1844/06/14,15374,no
1844/06/14,15375,no
1844/06/15,15376,no
1844/06/15,15377,no
1844/06/22,15378,no
1844/06/24,15379,no
1844/06/26,15380,no
1844/06/28,15381,no
1844/06/29,15382,no
1844/07/01,15383,no
1844/07/06,15384,no
1844/07/10,15385,no
1844/07/12,15386,no
1844/07/13,15387,no
1844/07/13,15388,no
1844/07/20,15389,no
1844/07/24,15390,no
1844/07/27,15391,no
1844/08/30,15392,no
1844/09/07,15393,no
1844/09/14,15394,no
1844/09/21,15395,no
1844/09/28,15396,no
1844/10/29,15397,no
1844/11/02,15398,no
1844/11/16,15399,no
1844/11/23,15400,no
1844/11/23,15401,no
1844/11/27,15402,no
1844/11/30,15403,no
1844/12/04,15404,no
1844/12/07,15405,no
1844/12/09,15406,no
1844/12/14,15407,no
1845/01/07,15408,no
1845/01/11,15409,no
1845/01/18,15410,no
1845/01/20,15411,no
1845/01/22,15412,no
1845/02/01,15413,no
1845/02/05,15414,no
1845/02/07,15415,no
1845/02/10,15416,no
1845/02/14,15417,no
1845/02/15,15417a,no
1845/02/19,15418,no
1845/02/20,15419,no
1845/02/22,15420,no
1845/02/28,15421,no
1845/03/01,15422,no
1845/03/03,15423,no
1845/03/05,15424,no
1845/03/06,15425,no
1845/03/08,15426,no
1845/03/10,15427,no
1845/03/12,15428,no
1845/03/13,15429,no
1845/03/13,15430,no
1845/03/14,15431,no
1845/03/15,15432,no
1845/03/19,15433,no
1845/03/24,15434,no
1845/03/27,15434a,no
1845/03/29,15435,no
1845/04/02,15436,no
1845/04/05,15437,no
1845/04/05,15438,no
1845/04/08,15439,no
1845/04/14,15439a,no
1845/04/15,15440,no
1845/04/16,15441,no
1845/04/16,15442,no
1845/04/17,15443,no
1845/04/19,15444,no
1845/04/23,15445,no
1845/04/24,15446,no
1845/04/26,15447,no
1845/04/30,15448,no
1845/05/03,15449,no
1845/05/05,15450,no
1845/05/07,15451,no
1845/05/08,15452,no
1845/05/10,15453,no
1845/05/14,15454,no
1845/05/15,15455,no
1845/05/15,15456,no
1845/05/17,15457,no
1845/05/19,15458,no
1845/05/19,15459,no
1845/05/21,15460,no
1845/05/23,15461,no
1845/05/24,15462,no
1845/05/24,15463,no
1845/05/30,15464,no
1845/05/31,15465,no
1845/06/02,15466,no
1845/06/03,15467,no
1845/06/05,15468,no
1845/06/07,15469,no
1845/06/10,15470,no
1845/06/14,15471,no
1845/06/18,15472,no
1845/06/19,15473,no
1845/06/19,15474,no
1845/06/19,15475,no
1845/06/20,15475a,no
1845/06/21,15476,no
1845/06/23,15477,no
1845/06/25,15478,no
1845/06/25,15479,no
1845/06/26,15480,no
1845/06/27,15481,no
1845/06/28,15482,no
1845/06/28,15481a,no
1845/07/02,15483,no
1845/07/04,15484,no
1845/07/05,15485,no
1845/07/08,15486,no
1845/07/09,15487,no
1845/07/11,15488,no
1845/07/15,15489,no
1845/07/17,15489a,no
1845/07/19,15490,no
1845/07/23,15491,no
1845/07/25,15492,no
1845/07/30,15493,no
1845/08/02,15494,no
1845/08/14,15495,no
1845/09/01,15496,no
1845/09/03,15497,no
1845/10/02,15498,no
1845/11/20,15499,no
1845/11/20,15500,yes
1845/11/28,15501,no
1845/11/29,15502,no
1845/12/02,15503,no
1845/12/11,15504,no
1845/12/13,15505,no
1845/12/23,15506,no
1846/06/04,16063,yes
1846/07/04,16076,no
1847/02/24,16113,yes
1847/05/08,16144,yes
1847/05/15,16148,yes
1847/05/27,16150,yes
1847/06/19,16162,no
1847/06/26,16166,no
1848/04/01,16229,no
1848/04/14,16237,no
1848/05/11,16254,no
1848/05/12,16256,no
1848/06/02,16271,no
1848/06/10,16274,no
1848/07/24,16298,no
1848/08/15,16303,no
1849/02/08,16338,no
1849/02/24,16341,no
1849/04/26,16370,no
1849/05/04,16375,no
1849/06/14,16395,no
1849/07/05,16409,no
1850/03/01,16467,no
1850/04/23,16492,no
1850/05/06,16502,no
1850/06/05,16527,no
1850/07/10,16552,no
1850/07/20,16556,no
1850/11/04,16576,no
